 Sphere shape
        4743 = number of dipoles in target
 1.000000 0.000000 0.000000 = A_1 vector
 0.000000 1.000000 0.000000 = A_2 vector
 1.000000 1.000000 1.000000 = (d_x,d_y,d_z)/d
 0.000000 0.000000 0.000000 = (x,y,z)/d
 JA  IX  IY  IZ ICOMP(x,y,z)
         161           1          -6          -1           1           1           1
         162           1          -6           0           1           1           1
         163           1          -6           1           1           1           1
         164           1          -6           2           1           1           1
         165           1          -6           3           1           1           1
         166           1          -6           4           1           1           1
         167           1          -6           5           1           1           1
         168           1          -6           6           1           1           1
         169           1          -6           7           1           1           1
         170           1          -6           8           1           1           1
         171           1          -5          -8           1           1           1
         172           1          -5          -7           1           1           1
         173           1          -5          -6           1           1           1
         174           1          -5          -5           1           1           1
         175           1          -5          -4           1           1           1
         176           1          -5          -3           1           1           1
         177           1          -5          -2           1           1           1
         178           1          -5          -1           1           1           1
         179           1          -5           0           1           1           1
         180           1          -5           1           1           1           1
         181           1          -5           2           1           1           1
         182           1          -5           3           1           1           1
         183           1          -5           4           1           1           1
         184           1          -5           5           1           1           1
         185           1          -5           6           1           1           1
         186           1          -5           7           1           1           1
         187           1          -5           8           1           1           1
         188           1          -4          -8           1           1           1
         189           1          -4          -7           1           1           1
         190           1          -4          -6           1           1           1
         191           1          -4          -5           1           1           1
         192           1          -4          -4           1           1           1
         193           1          -4          -3           1           1           1
         194           1          -4          -2           1           1           1
         195           1          -4          -1           1           1           1
         196           1          -4           0           1           1           1
         197           1          -4           1           1           1           1
         198           1          -4           2           1           1           1
         199           1          -4           3           1           1           1
         200           1          -4           4           1           1           1
         201           1          -4           5           1           1           1
         202           1          -4           6           1           1           1
         203           1          -4           7           1           1           1
         204           1          -4           8           1           1           1
         205           1          -3          -8           1           1           1
         206           1          -3          -7           1           1           1
         207           1          -3          -6           1           1           1
         208           1          -3          -5           1           1           1
         209           1          -3          -4           1           1           1
         210           1          -3          -3           1           1           1
         211           1          -3          -2           1           1           1
         212           1          -3          -1           1           1           1
         213           1          -3           0           1           1           1
         214           1          -3           1           1           1           1
         215           1          -3           2           1           1           1
         216           1          -3           3           1           1           1
         217           1          -3           4           1           1           1
         218           1          -3           5           1           1           1
         219           1          -3           6           1           1           1
         220           1          -3           7           1           1           1
         221           1          -3           8           1           1           1
         222           1          -2          -8           1           1           1
         223           1          -2          -7           1           1           1
         224           1          -2          -6           1           1           1
         225           1          -2          -5           1           1           1
         226           1          -2          -4           1           1           1
         227           1          -2          -3           1           1           1
         228           1          -2          -2           1           1           1
         229           1          -2          -1           1           1           1
         230           1          -2           0           1           1           1
         231           1          -2           1           1           1           1
         232           1          -2           2           1           1           1
         233           1          -2           3           1           1           1
         234           1          -2           4           1           1           1
         235           1          -2           5           1           1           1
         236           1          -2           6           1           1           1
         237           1          -2           7           1           1           1
         238           1          -2           8           1           1           1
         239           1          -1          -8           1           1           1
         240           1          -1          -7           1           1           1
         241           1          -1          -6           1           1           1
         242           1          -1          -5           1           1           1
         243           1          -1          -4           1           1           1
         244           1          -1          -3           1           1           1
         245           1          -1          -2           1           1           1
         246           1          -1          -1           1           1           1
         247           1          -1           0           1           1           1
         248           1          -1           1           1           1           1
         249           1          -1           2           1           1           1
         250           1          -1           3           1           1           1
         251           1          -1           4           1           1           1
         252           1          -1           5           1           1           1
         253           1          -1           6           1           1           1
         254           1          -1           7           1           1           1
         255           1          -1           8           1           1           1
         256           1           0          -8           1           1           1
         257           1           0          -7           1           1           1
         258           1           0          -6           1           1           1
         259           1           0          -5           1           1           1
         260           1           0          -4           1           1           1
         261           1           0          -3           1           1           1
         262           1           0          -2           1           1           1
         263           1           0          -1           1           1           1
         264           1           0           0           1           1           1
         265           1           0           1           1           1           1
         266           1           0           2           1           1           1
         267           1           0           3           1           1           1
         268           1           0           4           1           1           1
